,Province/State,Country/Region,Lat,Long,Date,#Confirmed,#Deaths,#Recovered
3995,Queensland,Australia,-28.0167,153.4,2/7/20,5,0,0.0
3996,South Australia,Australia,-34.9285,138.6007,2/7/20,2,0,0.0
3997,Tasmania,Australia,-41.4545,145.9707,2/7/20,0,0,0.0
3998,Victoria,Australia,-37.8136,144.9631,2/7/20,4,0,0.0
3999,Western Australia,Australia,-31.9505,115.8605,2/7/20,0,0,0.0
4000,Austria,Austria,47.5162,14.5501,2/7/20,0,0,0.0
4001,Azerbaijan,Azerbaijan,40.1431,47.5769,2/7/20,0,0,0.0
4002,Bahamas,Bahamas,25.0343,-77.3963,2/7/20,0,0,0.0
4003,Bahrain,Bahrain,26.0275,50.55,2/7/20,0,0,0.0
4004,Bangladesh,Bangladesh,23.685,90.3563,2/7/20,0,0,0.0
4005,Barbados,Barbados,13.1939,-59.5432,2/7/20,0,0,0.0
4006,Belarus,Belarus,53.7098,27.9534,2/7/20,0,0,0.0
4007,Belgium,Belgium,50.8333,4.0,2/7/20,1,0,0.0
4008,Benin,Benin,9.3077,2.3158,2/7/20,0,0,0.0
4009,Bhutan,Bhutan,27.5142,90.4336,2/7/20,0,0,0.0
4010,Bolivia,Bolivia,-16.2902,-63.5887,2/7/20,0,0,0.0
4011,Bosnia and Herzegovina,Bosnia and Herzegovina,43.9159,17.6791,2/7/20,0,0,0.0
4012,Brazil,Brazil,-14.235,-51.9253,2/7/20,0,0,0.0
4013,Brunei,Brunei,4.5353,114.7277,2/7/20,0,0,0.0
4014,Bulgaria,Bulgaria,42.7339,25.4858,2/7/20,0,0,0.0
4015,Burkina Faso,Burkina Faso,12.2383,-1.5616,2/7/20,0,0,0.0
4016,Cabo Verde,Cabo Verde,16.5388,-23.0418,2/7/20,0,0,0.0
4017,Cambodia,Cambodia,11.55,104.9167,2/7/20,1,0,0.0
4018,Cameroon,Cameroon,3.8480000000000003,11.5021,2/7/20,0,0,0.0
4019,Alberta,Canada,53.9333,-116.5765,2/7/20,0,0,
4020,British Columbia,Canada,49.2827,-123.1207,2/7/20,4,0,
4021,Grand Princess,Canada,37.6489,-122.6655,2/7/20,0,0,
4022,Manitoba,Canada,53.7609,-98.8139,2/7/20,0,0,
4023,New Brunswick,Canada,46.5653,-66.4619,2/7/20,0,0,
4024,Newfoundland and Labrador,Canada,53.1355,-57.6604,2/7/20,0,0,
4025,Nova Scotia,Canada,44.681999999999995,-63.7443,2/7/20,0,0,
4026,Ontario,Canada,51.2538,-85.3232,2/7/20,3,0,
4027,Prince Edward Island,Canada,46.5107,-63.4168,2/7/20,0,0,
4028,Quebec,Canada,52.9399,-73.5491,2/7/20,0,0,
4029,Saskatchewan,Canada,52.9399,-106.4509,2/7/20,0,0,
4030,Central African Republic,Central African Republic,6.6111,20.9394,2/7/20,0,0,0.0
4031,Chad,Chad,15.4542,18.7322,2/7/20,0,0,0.0
4032,Chile,Chile,-35.6751,-71.543,2/7/20,0,0,0.0
4033,Anhui,China,31.8257,117.2264,2/7/20,665,0,47.0
4034,Beijing,China,40.1824,116.4142,2/7/20,297,1,33.0
4035,Chongqing,China,30.0572,107.874,2/7/20,426,2,31.0
4036,Fujian,China,26.0789,117.9874,2/7/20,224,0,20.0
4037,Gansu,China,37.8099,101.0583,2/7/20,67,0,9.0
4038,Guangdong,China,23.3417,113.4244,2/7/20,1034,1,88.0
4039,Guangxi,China,23.8298,108.7881,2/7/20,172,0,17.0
4040,Guizhou,China,26.8154,106.8748,2/7/20,81,1,6.0
4041,Hainan,China,19.1959,109.7453,2/7/20,117,2,10.0
4042,Hebei,China,39.549,116.1306,2/7/20,172,1,22.0
4043,Heilongjiang,China,47.861999999999995,127.7615,2/7/20,277,3,12.0
4044,Henan,China,33.882,113.61399999999999,2/7/20,914,3,86.0
4045,Hong Kong,China,22.3,114.2,2/7/20,25,1,0.0
4046,Hubei,China,30.9756,112.2707,2/7/20,24953,699,1115.0
4047,Hunan,China,27.6104,111.7088,2/7/20,772,0,112.0
4048,Inner Mongolia,China,44.0935,113.9448,2/7/20,50,0,5.0
4049,Jiangsu,China,32.9711,119.455,2/7/20,408,0,43.0
4050,Jiangxi,China,27.614,115.7221,2/7/20,661,0,45.0
4051,Jilin,China,43.6661,126.1923,2/7/20,65,1,4.0
4052,Liaoning,China,41.2956,122.6085,2/7/20,99,0,7.0
4053,Macau,China,22.1667,113.55,2/7/20,10,0,1.0
4054,Ningxia,China,37.2692,106.1655,2/7/20,43,0,5.0
4055,Qinghai,China,35.7452,95.9956,2/7/20,18,0,3.0
4056,Shaanxi,China,35.1917,108.8701,2/7/20,184,0,17.0
4057,Shandong,China,36.3427,118.1498,2/7/20,386,0,37.0
4058,Shanghai,China,31.201999999999998,121.4491,2/7/20,277,1,30.0
4059,Shanxi,China,37.5777,112.2922,2/7/20,104,0,15.0
4060,Sichuan,China,30.6171,102.7103,2/7/20,344,1,42.0
4061,Tianjin,China,39.3054,117.323,2/7/20,81,1,2.0
4062,Tibet,China,31.6927,88.0924,2/7/20,1,0,0.0
4063,Xinjiang,China,41.1129,85.2401,2/7/20,39,0,0.0
4064,Yunnan,China,24.974,101.48700000000001,2/7/20,138,0,12.0
4065,Zhejiang,China,29.1832,120.0934,2/7/20,1006,0,123.0
4066,Colombia,Colombia,4.5709,-74.2973,2/7/20,0,0,0.0
4067,Congo (Brazzaville),Congo (Brazzaville),-4.0383,21.7587,2/7/20,0,0,0.0
4068,Congo (Kinshasa),Congo (Kinshasa),-4.0383,21.7587,2/7/20,0,0,0.0
4069,Costa Rica,Costa Rica,9.7489,-83.7534,2/7/20,0,0,0.0
4070,Cote d'Ivoire,Cote d'Ivoire,7.54,-5.5471,2/7/20,0,0,0.0
4071,Croatia,Croatia,45.1,15.2,2/7/20,0,0,0.0
4072,Diamond Princess,Diamond Princess,0.0,0.0,2/7/20,61,0,0.0
4073,Cuba,Cuba,22.0,-80.0,2/7/20,0,0,0.0
4074,Cyprus,Cyprus,35.1264,33.4299,2/7/20,0,0,0.0
4075,Czechia,Czechia,49.8175,15.472999999999999,2/7/20,0,0,0.0
4076,Faroe Islands,Denmark,61.8926,-6.9118,2/7/20,0,0,0.0
4077,Greenland,Denmark,71.7069,-42.6043,2/7/20,0,0,0.0
4078,Denmark,Denmark,56.2639,9.5018,2/7/20,0,0,0.0
4079,Djibouti,Djibouti,11.8251,42.5903,2/7/20,0,0,0.0
4080,Dominican Republic,Dominican Republic,18.7357,-70.1627,2/7/20,0,0,0.0
4081,Ecuador,Ecuador,-1.8312,-78.1834,2/7/20,0,0,0.0
4082,Egypt,Egypt,26.0,30.0,2/7/20,0,0,0.0
4083,El Salvador,El Salvador,13.7942,-88.8965,2/7/20,0,0,0.0
4084,Equatorial Guinea,Equatorial Guinea,1.5,10.0,2/7/20,0,0,0.0
4085,Eritrea,Eritrea,15.1794,39.7823,2/7/20,0,0,0.0
4086,Estonia,Estonia,58.5953,25.0136,2/7/20,0,0,0.0
4087,Eswatini,Eswatini,-26.5225,31.4659,2/7/20,0,0,0.0
4088,Ethiopia,Ethiopia,9.145,40.4897,2/7/20,0,0,0.0
4089,Fiji,Fiji,-17.7134,178.065,2/7/20,0,0,0.0
4090,Finland,Finland,64.0,26.0,2/7/20,1,0,0.0
4091,French Guiana,France,3.9339,-53.1258,2/7/20,0,0,0.0
4092,French Polynesia,France,-17.6797,149.4068,2/7/20,0,0,0.0
4093,Guadeloupe,France,16.25,-61.5833,2/7/20,0,0,0.0
4094,Mayotte,France,-12.8275,45.1662,2/7/20,0,0,0.0
4095,New Caledonia,France,-20.9043,165.618,2/7/20,0,0,0.0
4096,Reunion,France,-21.1351,55.2471,2/7/20,0,0,0.0
4097,Saint Barthelemy,France,17.9,-62.8333,2/7/20,0,0,0.0
4098,St Martin,France,18.0708,-63.0501,2/7/20,0,0,0.0
4099,Martinique,France,14.6415,-61.0242,2/7/20,0,0,0.0
4100,France,France,46.2276,2.2137,2/7/20,6,0,0.0
4101,Gabon,Gabon,-0.8037,11.6094,2/7/20,0,0,0.0
4102,Gambia,Gambia,13.4432,-15.3101,2/7/20,0,0,0.0
4103,Georgia,Georgia,42.3154,43.3569,2/7/20,0,0,0.0
4104,Germany,Germany,51.0,9.0,2/7/20,13,0,0.0
4105,Ghana,Ghana,7.9465,-1.0232,2/7/20,0,0,0.0
4106,Greece,Greece,39.0742,21.8243,2/7/20,0,0,0.0
4107,Guatemala,Guatemala,15.7835,-90.2308,2/7/20,0,0,0.0
4108,Guinea,Guinea,9.9456,-9.6966,2/7/20,0,0,0.0
4109,Guyana,Guyana,5.0,-58.75,2/7/20,0,0,0.0
4110,Haiti,Haiti,18.9712,-72.2852,2/7/20,0,0,0.0
4111,Holy See,Holy See,41.9029,12.4534,2/7/20,0,0,0.0
4112,Honduras,Honduras,15.2,-86.2419,2/7/20,0,0,0.0
4113,Hungary,Hungary,47.1625,19.5033,2/7/20,0,0,0.0
4114,Iceland,Iceland,64.9631,-19.0208,2/7/20,0,0,0.0
4115,India,India,21.0,78.0,2/7/20,3,0,0.0
4116,Indonesia,Indonesia,-0.7893,113.9213,2/7/20,0,0,0.0
4117,Iran,Iran,32.0,53.0,2/7/20,0,0,0.0
4118,Iraq,Iraq,33.0,44.0,2/7/20,0,0,0.0
4119,Ireland,Ireland,53.1424,-7.6921,2/7/20,0,0,0.0
4120,Israel,Israel,31.0,35.0,2/7/20,0,0,0.0
4121,Italy,Italy,43.0,12.0,2/7/20,3,0,0.0
4122,Jamaica,Jamaica,18.1096,-77.2975,2/7/20,0,0,0.0
4123,Japan,Japan,36.0,138.0,2/7/20,25,0,1.0
4124,Jordan,Jordan,31.24,36.51,2/7/20,0,0,0.0
4125,Kazakhstan,Kazakhstan,48.0196,66.9237,2/7/20,0,0,0.0
4126,Kenya,Kenya,-0.0236,37.9062,2/7/20,0,0,0.0
4127,"Korea, South","Korea, South",36.0,128.0,2/7/20,24,0,1.0
4128,Kuwait,Kuwait,29.5,47.75,2/7/20,0,0,0.0
4129,Kyrgyzstan,Kyrgyzstan,41.2044,74.7661,2/7/20,0,0,0.0
4130,Latvia,Latvia,56.8796,24.6032,2/7/20,0,0,0.0
4131,Lebanon,Lebanon,33.8547,35.8623,2/7/20,0,0,0.0
4132,Liberia,Liberia,6.4281,-9.4295,2/7/20,0,0,0.0
4133,Liechtenstein,Liechtenstein,47.14,9.55,2/7/20,0,0,0.0
4134,Lithuania,Lithuania,55.1694,23.8813,2/7/20,0,0,0.0
4135,Luxembourg,Luxembourg,49.8153,6.1296,2/7/20,0,0,0.0
4136,Madagascar,Madagascar,-18.7669,46.8691,2/7/20,0,0,0.0
4137,Malaysia,Malaysia,2.5,112.5,2/7/20,12,0,1.0
4138,Maldives,Maldives,3.2028,73.2207,2/7/20,0,0,0.0
4139,Malta,Malta,35.9375,14.3754,2/7/20,0,0,0.0
4140,Mauritania,Mauritania,21.0079,10.9408,2/7/20,0,0,0.0
4141,Mauritius,Mauritius,-20.2,57.5,2/7/20,0,0,0.0
4142,Mexico,Mexico,23.6345,-102.5528,2/7/20,0,0,0.0
4143,Moldova,Moldova,47.4116,28.3699,2/7/20,0,0,0.0
4144,Monaco,Monaco,43.7333,7.4167,2/7/20,0,0,0.0
4145,Mongolia,Mongolia,46.8625,103.8467,2/7/20,0,0,0.0
4146,Montenegro,Montenegro,42.5,19.3,2/7/20,0,0,0.0
4147,Morocco,Morocco,31.7917,-7.0926,2/7/20,0,0,0.0
4148,Namibia,Namibia,-22.9576,18.4904,2/7/20,0,0,0.0
4149,Nepal,Nepal,28.1667,84.25,2/7/20,1,0,0.0
4150,Aruba,Netherlands,12.5186,-70.0358,2/7/20,0,0,0.0
4151,Curacao,Netherlands,12.1696,-68.99,2/7/20,0,0,0.0
4152,Sint Maarten,Netherlands,18.0425,-63.0548,2/7/20,0,0,0.0
4153,Netherlands,Netherlands,52.1326,5.2913,2/7/20,0,0,0.0
4154,New Zealand,New Zealand,-40.9006,174.886,2/7/20,0,0,0.0
4155,Nicaragua,Nicaragua,12.8654,-85.2072,2/7/20,0,0,0.0
4156,Niger,Niger,17.6078,8.0817,2/7/20,0,0,0.0
4157,Nigeria,Nigeria,9.082,8.6753,2/7/20,0,0,0.0
4158,North Macedonia,North Macedonia,41.6086,21.7453,2/7/20,0,0,0.0
4159,Norway,Norway,60.472,8.4689,2/7/20,0,0,0.0
4160,Oman,Oman,21.0,57.0,2/7/20,0,0,0.0
4161,Pakistan,Pakistan,30.3753,69.3451,2/7/20,0,0,0.0
4162,Panama,Panama,8.538,-80.7821,2/7/20,0,0,0.0
4163,Papua New Guinea,Papua New Guinea,-6.315,143.9555,2/7/20,0,0,0.0
4164,Paraguay,Paraguay,-23.4425,-58.4438,2/7/20,0,0,0.0
4165,Peru,Peru,-9.19,-75.0152,2/7/20,0,0,0.0
4166,Philippines,Philippines,13.0,122.0,2/7/20,3,1,0.0
4167,Poland,Poland,51.9194,19.1451,2/7/20,0,0,0.0
4168,Portugal,Portugal,39.3999,-8.2245,2/7/20,0,0,0.0
4169,Qatar,Qatar,25.3548,51.1839,2/7/20,0,0,0.0
4170,Romania,Romania,45.9432,24.9668,2/7/20,0,0,0.0
4171,Russia,Russia,60.0,90.0,2/7/20,2,0,0.0
4172,Rwanda,Rwanda,-1.9403,29.8739,2/7/20,0,0,0.0
4173,Saint Lucia,Saint Lucia,13.9094,-60.9789,2/7/20,0,0,0.0
4174,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,12.9843,-61.2872,2/7/20,0,0,0.0
4175,San Marino,San Marino,43.9424,12.4578,2/7/20,0,0,0.0
4176,Saudi Arabia,Saudi Arabia,24.0,45.0,2/7/20,0,0,0.0
4177,Senegal,Senegal,14.4974,-14.4524,2/7/20,0,0,0.0
4178,Serbia,Serbia,44.0165,21.0059,2/7/20,0,0,0.0
4179,Seychelles,Seychelles,-4.6796,55.492,2/7/20,0,0,0.0
4180,Singapore,Singapore,1.2833,103.8333,2/7/20,30,0,0.0
4181,Slovakia,Slovakia,48.669,19.699,2/7/20,0,0,0.0
4182,Slovenia,Slovenia,46.1512,14.9955,2/7/20,0,0,0.0
4183,Somalia,Somalia,5.1521,46.1996,2/7/20,0,0,0.0
4184,South Africa,South Africa,-30.5595,22.9375,2/7/20,0,0,0.0
4185,Spain,Spain,40.0,-4.0,2/7/20,1,0,0.0
4186,Sri Lanka,Sri Lanka,7.0,81.0,2/7/20,1,0,0.0
4187,Sudan,Sudan,12.8628,30.2176,2/7/20,0,0,0.0
4188,Suriname,Suriname,3.9193,-56.0278,2/7/20,0,0,0.0
4189,Sweden,Sweden,63.0,16.0,2/7/20,1,0,0.0
4190,Switzerland,Switzerland,46.8182,8.2275,2/7/20,0,0,0.0
4191,Taiwan*,Taiwan*,23.7,121.0,2/7/20,16,0,1.0
4192,Tanzania,Tanzania,-6.369,34.8888,2/7/20,0,0,0.0
4193,Thailand,Thailand,15.0,101.0,2/7/20,25,0,5.0
4194,Togo,Togo,8.6195,0.8248,2/7/20,0,0,0.0
4195,Trinidad and Tobago,Trinidad and Tobago,10.6918,-61.2225,2/7/20,0,0,0.0
4196,Tunisia,Tunisia,34.0,9.0,2/7/20,0,0,0.0
4197,Turkey,Turkey,38.9637,35.2433,2/7/20,0,0,0.0
4198,Uganda,Uganda,1.0,32.0,2/7/20,0,0,0.0
4199,Ukraine,Ukraine,48.3794,31.1656,2/7/20,0,0,0.0
4200,United Arab Emirates,United Arab Emirates,24.0,54.0,2/7/20,5,0,0.0
4201,Bermuda,United Kingdom,32.3078,-64.7505,2/7/20,0,0,0.0
4202,Cayman Islands,United Kingdom,19.3133,-81.2546,2/7/20,0,0,0.0
4203,Channel Islands,United Kingdom,49.3723,-2.3644,2/7/20,0,0,0.0
4204,Gibraltar,United Kingdom,36.1408,-5.3536,2/7/20,0,0,0.0
4205,Isle of Man,United Kingdom,54.2361,-4.5481,2/7/20,0,0,0.0
4206,Montserrat,United Kingdom,16.7425,-62.1874,2/7/20,0,0,0.0
4207,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2/7/20,3,0,0.0
4208,Uruguay,Uruguay,-32.5228,-55.7658,2/7/20,0,0,0.0
4209,US,US,37.0902,-95.7129,2/7/20,11,0,0.0
4210,Uzbekistan,Uzbekistan,41.3775,64.5853,2/7/20,0,0,0.0
4211,Venezuela,Venezuela,6.4238,-66.5897,2/7/20,0,0,0.0
4212,Vietnam,Vietnam,16.0,108.0,2/7/20,10,0,1.0
4213,Zambia,Zambia,-15.4167,28.2833,2/7/20,0,0,0.0
4214,Zimbabwe,Zimbabwe,-20.0,30.0,2/7/20,0,0,0.0
4215,Diamond Princess,Canada,0.0,0.0,2/7/20,0,0,
4216,Dominica,Dominica,15.415,-61.371,2/7/20,0,0,0.0
4217,Grenada,Grenada,12.1165,-61.678999999999995,2/7/20,0,0,0.0
4218,Mozambique,Mozambique,-18.665695,35.529562,2/7/20,0,0,0.0
4219,Syria,Syria,34.802075,38.99681500000001,2/7/20,0,0,0.0
4220,Timor-Leste,Timor-Leste,-8.874217,125.727539,2/7/20,0,0,0.0
4221,Belize,Belize,13.1939,-59.5432,2/7/20,0,0,0.0
4222,Recovered,Canada,0.0,0.0,2/7/20,0,0,
4223,Laos,Laos,19.856270000000002,102.495496,2/7/20,0,0,0.0
4224,Libya,Libya,26.3351,17.228331,2/7/20,0,0,0.0
4225,West Bank and Gaza,West Bank and Gaza,31.9522,35.2332,2/7/20,0,0,0.0
4226,Guinea-Bissau,Guinea-Bissau,11.8037,-15.1804,2/7/20,0,0,0.0
4227,Mali,Mali,17.570692,-3.996166000000001,2/7/20,0,0,0.0
4228,Saint Kitts and Nevis,Saint Kitts and Nevis,17.357822,-62.782998,2/7/20,0,0,0.0
4229,Northwest Territories,Canada,64.8255,-124.8457,2/7/20,0,0,
4230,Yukon,Canada,64.2823,-135.0,2/7/20,0,0,
4231,Kosovo,Kosovo,42.602636,20.902977,2/7/20,0,0,0.0
4232,Burma,Burma,21.9162,95.956,2/7/20,0,0,0.0
4233,Afghanistan,Afghanistan,33.0,65.0,2/8/20,0,0,0.0
4234,Albania,Albania,41.1533,20.1683,2/8/20,0,0,0.0
4235,Algeria,Algeria,28.0339,1.6596,2/8/20,0,0,0.0
4236,Andorra,Andorra,42.5063,1.5218,2/8/20,0,0,0.0
4237,Angola,Angola,-11.2027,17.8739,2/8/20,0,0,0.0
4238,Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2/8/20,0,0,0.0
4239,Argentina,Argentina,-38.4161,-63.6167,2/8/20,0,0,0.0
4240,Armenia,Armenia,40.0691,45.0382,2/8/20,0,0,0.0
4241,Australian Capital Territory,Australia,-35.4735,149.0124,2/8/20,0,0,0.0
4242,New South Wales,Australia,-33.8688,151.2093,2/8/20,4,0,2.0
4243,Northern Territory,Australia,-12.4634,130.8456,2/8/20,0,0,0.0
4244,Queensland,Australia,-28.0167,153.4,2/8/20,5,0,0.0
4245,South Australia,Australia,-34.9285,138.6007,2/8/20,2,0,0.0
4246,Tasmania,Australia,-41.4545,145.9707,2/8/20,0,0,0.0
4247,Victoria,Australia,-37.8136,144.9631,2/8/20,4,0,0.0
4248,Western Australia,Australia,-31.9505,115.8605,2/8/20,0,0,0.0
4249,Austria,Austria,47.5162,14.5501,2/8/20,0,0,0.0
4250,Azerbaijan,Azerbaijan,40.1431,47.5769,2/8/20,0,0,0.0
4251,Bahamas,Bahamas,25.0343,-77.3963,2/8/20,0,0,0.0
4252,Bahrain,Bahrain,26.0275,50.55,2/8/20,0,0,0.0
4253,Bangladesh,Bangladesh,23.685,90.3563,2/8/20,0,0,0.0
4254,Barbados,Barbados,13.1939,-59.5432,2/8/20,0,0,0.0
4255,Belarus,Belarus,53.7098,27.9534,2/8/20,0,0,0.0
4256,Belgium,Belgium,50.8333,4.0,2/8/20,1,0,0.0
4257,Benin,Benin,9.3077,2.3158,2/8/20,0,0,0.0
4258,Bhutan,Bhutan,27.5142,90.4336,2/8/20,0,0,0.0
4259,Bolivia,Bolivia,-16.2902,-63.5887,2/8/20,0,0,0.0
4260,Bosnia and Herzegovina,Bosnia and Herzegovina,43.9159,17.6791,2/8/20,0,0,0.0
4261,Brazil,Brazil,-14.235,-51.9253,2/8/20,0,0,0.0
4262,Brunei,Brunei,4.5353,114.7277,2/8/20,0,0,0.0
4263,Bulgaria,Bulgaria,42.7339,25.4858,2/8/20,0,0,0.0
4264,Burkina Faso,Burkina Faso,12.2383,-1.5616,2/8/20,0,0,0.0
4265,Cabo Verde,Cabo Verde,16.5388,-23.0418,2/8/20,0,0,0.0
4266,Cambodia,Cambodia,11.55,104.9167,2/8/20,1,0,0.0
4267,Cameroon,Cameroon,3.8480000000000003,11.5021,2/8/20,0,0,0.0
4268,Alberta,Canada,53.9333,-116.5765,2/8/20,0,0,
4269,British Columbia,Canada,49.2827,-123.1207,2/8/20,4,0,
4270,Grand Princess,Canada,37.6489,-122.6655,2/8/20,0,0,
4271,Manitoba,Canada,53.7609,-98.8139,2/8/20,0,0,
4272,New Brunswick,Canada,46.5653,-66.4619,2/8/20,0,0,
4273,Newfoundland and Labrador,Canada,53.1355,-57.6604,2/8/20,0,0,
4274,Nova Scotia,Canada,44.681999999999995,-63.7443,2/8/20,0,0,
4275,Ontario,Canada,51.2538,-85.3232,2/8/20,3,0,
4276,Prince Edward Island,Canada,46.5107,-63.4168,2/8/20,0,0,
4277,Quebec,Canada,52.9399,-73.5491,2/8/20,0,0,
4278,Saskatchewan,Canada,52.9399,-106.4509,2/8/20,0,0,
4279,Central African Republic,Central African Republic,6.6111,20.9394,2/8/20,0,0,0.0
4280,Chad,Chad,15.4542,18.7322,2/8/20,0,0,0.0
4281,Chile,Chile,-35.6751,-71.543,2/8/20,0,0,0.0
4282,Anhui,China,31.8257,117.2264,2/8/20,733,0,59.0
4283,Beijing,China,40.1824,116.4142,2/8/20,315,2,34.0
4284,Chongqing,China,30.0572,107.874,2/8/20,428,2,39.0
4285,Fujian,China,26.0789,117.9874,2/8/20,239,0,24.0
4286,Gansu,China,37.8099,101.0583,2/8/20,79,1,12.0
4287,Guangdong,China,23.3417,113.4244,2/8/20,1095,1,112.0
4288,Guangxi,China,23.8298,108.7881,2/8/20,183,0,17.0
4289,Guizhou,China,26.8154,106.8748,2/8/20,89,1,7.0
4290,Hainan,China,19.1959,109.7453,2/8/20,124,2,14.0
4291,Hebei,China,39.549,116.1306,2/8/20,195,1,30.0
4292,Heilongjiang,China,47.861999999999995,127.7615,2/8/20,295,5,13.0
4293,Henan,China,33.882,113.61399999999999,2/8/20,981,4,116.0
4294,Hong Kong,China,22.3,114.2,2/8/20,26,1,0.0
4295,Hubei,China,30.9756,112.2707,2/8/20,27100,780,1439.0
4296,Hunan,China,27.6104,111.7088,2/8/20,803,1,156.0
4297,Inner Mongolia,China,44.0935,113.9448,2/8/20,52,0,5.0
4298,Jiangsu,China,32.9711,119.455,2/8/20,439,0,51.0
4299,Jiangxi,China,27.614,115.7221,2/8/20,698,0,55.0
4300,Jilin,China,43.6661,126.1923,2/8/20,69,1,4.0
4301,Liaoning,China,41.2956,122.6085,2/8/20,105,0,8.0
4302,Macau,China,22.1667,113.55,2/8/20,10,0,1.0
4303,Ningxia,China,37.2692,106.1655,2/8/20,45,0,15.0
4304,Qinghai,China,35.7452,95.9956,2/8/20,18,0,3.0
4305,Shaanxi,China,35.1917,108.8701,2/8/20,195,0,20.0
4306,Shandong,China,36.3427,118.1498,2/8/20,416,0,44.0
4307,Shanghai,China,31.201999999999998,121.4491,2/8/20,286,1,41.0
4308,Shanxi,China,37.5777,112.2922,2/8/20,115,0,21.0
4309,Sichuan,China,30.6171,102.7103,2/8/20,364,1,60.0
4310,Tianjin,China,39.3054,117.323,2/8/20,88,1,4.0
4311,Tibet,China,31.6927,88.0924,2/8/20,1,0,0.0
4312,Xinjiang,China,41.1129,85.2401,2/8/20,42,0,0.0
4313,Yunnan,China,24.974,101.48700000000001,2/8/20,138,0,17.0
4314,Zhejiang,China,29.1832,120.0934,2/8/20,1048,0,175.0
4315,Colombia,Colombia,4.5709,-74.2973,2/8/20,0,0,0.0
4316,Congo (Brazzaville),Congo (Brazzaville),-4.0383,21.7587,2/8/20,0,0,0.0
4317,Congo (Kinshasa),Congo (Kinshasa),-4.0383,21.7587,2/8/20,0,0,0.0
4318,Costa Rica,Costa Rica,9.7489,-83.7534,2/8/20,0,0,0.0
4319,Cote d'Ivoire,Cote d'Ivoire,7.54,-5.5471,2/8/20,0,0,0.0
4320,Croatia,Croatia,45.1,15.2,2/8/20,0,0,0.0
4321,Diamond Princess,Diamond Princess,0.0,0.0,2/8/20,61,0,0.0
4322,Cuba,Cuba,22.0,-80.0,2/8/20,0,0,0.0
4323,Cyprus,Cyprus,35.1264,33.4299,2/8/20,0,0,0.0
4324,Czechia,Czechia,49.8175,15.472999999999999,2/8/20,0,0,0.0
4325,Faroe Islands,Denmark,61.8926,-6.9118,2/8/20,0,0,0.0
4326,Greenland,Denmark,71.7069,-42.6043,2/8/20,0,0,0.0
4327,Denmark,Denmark,56.2639,9.5018,2/8/20,0,0,0.0
4328,Djibouti,Djibouti,11.8251,42.5903,2/8/20,0,0,0.0
4329,Dominican Republic,Dominican Republic,18.7357,-70.1627,2/8/20,0,0,0.0
4330,Ecuador,Ecuador,-1.8312,-78.1834,2/8/20,0,0,0.0
4331,Egypt,Egypt,26.0,30.0,2/8/20,0,0,0.0
4332,El Salvador,El Salvador,13.7942,-88.8965,2/8/20,0,0,0.0
4333,Equatorial Guinea,Equatorial Guinea,1.5,10.0,2/8/20,0,0,0.0
4334,Eritrea,Eritrea,15.1794,39.7823,2/8/20,0,0,0.0
4335,Estonia,Estonia,58.5953,25.0136,2/8/20,0,0,0.0
4336,Eswatini,Eswatini,-26.5225,31.4659,2/8/20,0,0,0.0
4337,Ethiopia,Ethiopia,9.145,40.4897,2/8/20,0,0,0.0
4338,Fiji,Fiji,-17.7134,178.065,2/8/20,0,0,0.0
4339,Finland,Finland,64.0,26.0,2/8/20,1,0,0.0
4340,French Guiana,France,3.9339,-53.1258,2/8/20,0,0,0.0
4341,French Polynesia,France,-17.6797,149.4068,2/8/20,0,0,0.0
4342,Guadeloupe,France,16.25,-61.5833,2/8/20,0,0,0.0
4343,Mayotte,France,-12.8275,45.1662,2/8/20,0,0,0.0
4344,New Caledonia,France,-20.9043,165.618,2/8/20,0,0,0.0
4345,Reunion,France,-21.1351,55.2471,2/8/20,0,0,0.0
4346,Saint Barthelemy,France,17.9,-62.8333,2/8/20,0,0,0.0
4347,St Martin,France,18.0708,-63.0501,2/8/20,0,0,0.0
4348,Martinique,France,14.6415,-61.0242,2/8/20,0,0,0.0
4349,France,France,46.2276,2.2137,2/8/20,11,0,0.0
4350,Gabon,Gabon,-0.8037,11.6094,2/8/20,0,0,0.0
4351,Gambia,Gambia,13.4432,-15.3101,2/8/20,0,0,0.0
4352,Georgia,Georgia,42.3154,43.3569,2/8/20,0,0,0.0
4353,Germany,Germany,51.0,9.0,2/8/20,13,0,0.0
4354,Ghana,Ghana,7.9465,-1.0232,2/8/20,0,0,0.0
4355,Greece,Greece,39.0742,21.8243,2/8/20,0,0,0.0
4356,Guatemala,Guatemala,15.7835,-90.2308,2/8/20,0,0,0.0
4357,Guinea,Guinea,9.9456,-9.6966,2/8/20,0,0,0.0
4358,Guyana,Guyana,5.0,-58.75,2/8/20,0,0,0.0
4359,Haiti,Haiti,18.9712,-72.2852,2/8/20,0,0,0.0
4360,Holy See,Holy See,41.9029,12.4534,2/8/20,0,0,0.0
4361,Honduras,Honduras,15.2,-86.2419,2/8/20,0,0,0.0
4362,Hungary,Hungary,47.1625,19.5033,2/8/20,0,0,0.0
